ascii_name,description,genus_pk,id,iso_codes,jsondata,latitude,longitude,macroarea,markup_description,name,pk,samples_100,samples_200
halang,,157,hln,hal,{},14.5,107.5,Eurasia,,Halang,849,FALSE,FALSE
halbi,,84,hlb,hlb,{},21,81,Eurasia,,Halbi,847,FALSE,FALSE
halia,,25,hal,hla,{},-5.25,154.6666667,Papunesia,,Halia,823,FALSE,FALSE
halkomelem island,,197,hli,hur,{},49.2,-123,North America,,Halkomelem (Island),848,FALSE,FALSE
halkomelem upriver,,197,hlu,hur,{},49.25,-121.9166667,North America,,Halkomelem (Upriver),851,FALSE,FALSE
hamer,,2,hmr,amf,{},5,36.5,Africa,,Hamer,857,FALSE,FALSE
hamtai,,73,ham,hmt,{},-7.5,146.25,Papunesia,,Hamtai,824,FALSE,TRUE
hanga hundi,,54,hhu,wos,{},-3.833333333,142.9166667,Papunesia,,Hanga Hundi,840,FALSE,FALSE
hani,,20,han,hni,{},23,103,Eurasia,,Hani,825,FALSE,FALSE
hanunoo,,30,hnn,hnn,{},12.33333333,121.25,Papunesia,,Hanunóo,862,FALSE,FALSE
harari,,4,hrr,har,{},9.25,42.16666667,Africa,,Harari,871,FALSE,FALSE
harsusi,,4,hrs,hss,{},20,56.5,Eurasia,,Harsusi,872,FALSE,FALSE
haruai,,289,har,tmd,{},-5.083333333,144.1666667,Papunesia,,Haruai,826,FALSE,FALSE
hatam,,290,hat,had,{},-1,134,Papunesia,,Hatam,827,FALSE,FALSE
hausa,,67,hau,hau,{},12,7,Africa,,Hausa,828,TRUE,TRUE
havasupai,,183,hav,yuf,{},35.75,-112.5,North America,,Havasupai,829,FALSE,FALSE
hawaiian,,25,haw,haw,{},19.58333333,-155.5,Papunesia,,Hawaiian,830,FALSE,FALSE
hawaiian creole,,34,hwc,hwc,{},21.5,-158,North America,,Hawaiian Creole,882,FALSE,FALSE
hawrami,,138,hwr,hac,{},35.75,45.5,Eurasia,,Hawrami,883,FALSE,FALSE
haya,,31,hya,hay,{},-2,31.5,Africa,,Haya,884,FALSE,FALSE
hayu,,88,hay,vay,{},27.25,86,Eurasia,,Hayu,831,FALSE,FALSE
hdi,,109,hdi,xed,{},11.86666667,13.71666667,Africa,,Hdi,834,FALSE,FALSE
hebrew modern,,4,heb,heb,{},31.5,34.83333333,Eurasia,,Hebrew (Modern),835,TRUE,TRUE
hebrew modern ashkenazic,,4,hba,heb,{},31.75,35.16666667,Eurasia,,Hebrew (Modern Ashkenazic),832,FALSE,FALSE
hehe,,31,heh,heh,{},-8,36,Africa,,Hehe,836,FALSE,FALSE
heiltsuk,,291,hei,hei,{},52,-127.5,North America,,Heiltsuk,837,FALSE,FALSE
hemba,,31,hem,hem,{},-6.25,27.16666667,Africa,,Hemba,838,FALSE,FALSE
herero,,31,her,her,{},-20.58333333,19,Africa,,Herero,839,FALSE,FALSE
hianacoto,,45,hia,cbd,{},0.833333333,-71,South America,,Hianacoto,841,FALSE,FALSE
hidatsa,,142,hid,hid,{},47,-102.5,North America,,Hidatsa,842,FALSE,FALSE
hiligaynon,,30,hil,hil,{},10.25,123,Papunesia,,Hiligaynon,843,FALSE,FALSE
hindi,,84,hin,hin,{},25,77,Eurasia,,Hindi,844,TRUE,TRUE
hinuq,,74,hnk,gin,{},42.16666667,46,Eurasia,,Hinuq,861,FALSE,FALSE
hixkaryana,,45,hix,hix,{},-1,-59,South America,,Hixkaryana,845,TRUE,TRUE
hlai baoding,,389,lic,lic,{},19,109.5,Eurasia,,Hlai (Baoding),1311,FALSE,FALSE
hmar,,33,hma,hmr,{},24.16666667,93,Eurasia,,Hmar,852,FALSE,FALSE
hmong daw,,292,hmd,mww,{},26,105,Eurasia,,Hmong Daw,854,FALSE,FALSE
hmong njua,,292,hmo,"cqd, hnj",{},28,105,Eurasia,,Hmong Njua,856,TRUE,TRUE
ho,,129,ho,hoc,{},22,86,Eurasia,,Ho,864,FALSE,FALSE
hoan,,295,huc,huc,{},-25.5,25,Africa,,=|Hoan,876,FALSE,FALSE
hoava,,25,hoa,hoa,{},-8.083333333,157.5,Papunesia,,Hoava,865,FALSE,FALSE
holoholo,,31,hol,hoo,{},-5.166666667,29.91666667,Africa,,Holoholo,867,FALSE,FALSE
hong kong sign language,,23,hks,,{},22.5,114,Eurasia,,Hong Kong Sign Language,846,FALSE,FALSE
hopi,,294,hop,hop,{},36,-110,North America,,Hopi,868,FALSE,FALSE
hre,,157,hre,hre,{},14.66666667,108.6666667,Eurasia,,Hre,870,FALSE,FALSE
hua,,28,hua,ygr,{},-6.333333333,145.3333333,Papunesia,,Hua,875,FALSE,FALSE
hualapai,,183,hlp,yuf,{},35.5,-113.75,North America,,Hualapai,850,FALSE,FALSE
huambisa,,22,hmb,hub,{},-4,-78,South America,,Huambisa,853,FALSE,FALSE
huastec,,17,htc,hus,{},22.08333333,-99.33333333,North America,,Huastec,874,FALSE,FALSE
huave san mateo del mar,,297,hve,huv,{},16.21666667,-95,North America,,Huave (San Mateo del Mar),881,FALSE,FALSE
huichol,,211,hui,hch,{},22,-104,North America,,Huichol,877,FALSE,FALSE
huitoto minica,,293,hmi,hto,{},-0.333333333,-74,South America,,Huitoto (Minica),855,FALSE,TRUE
huitoto muinane,,293,hmu,hux,{},-2.416666667,-71,South America,,Huitoto (Muinane),858,FALSE,FALSE
huitoto murui,,293,hum,huu,{},-1,-73.5,South America,,Huitoto (Murui),878,FALSE,FALSE
hunde,,31,hnd,hke,{},-1.166666667,28.83333333,Africa,,Hunde,860,FALSE,FALSE
hungarian,,296,hun,hun,{},47,20,Eurasia,,Hungarian,879,FALSE,TRUE
hunzib,,74,hzb,huz,{},42.16666667,46.25,Eurasia,,Hunzib,886,FALSE,TRUE
hup,,227,hpd,jup,{},0.166666667,-69.25,South America,,Hup,869,FALSE,FALSE
hupa,,37,hup,hup,{},41.08333333,-123.6666667,North America,,Hupa,880,FALSE,FALSE
hyow,,33,hyo,csh,{},22.08333333,92.41666667,Eurasia,,Hyow,885,FALSE,FALSE
iaai,,25,iaa,iai,{},-20.41666667,166.5833333,Papunesia,,Iaai,887,FALSE,FALSE
iatmul,,54,iat,ian,{},-4.25,143.25,Papunesia,,Iatmul,888,FALSE,FALSE
iau,,238,iau,tmu,{},-3.166666667,137.5,Papunesia,,Iau,889,FALSE,FALSE
iban,,14,iba,iba,{},2,112,Papunesia,,Iban,890,FALSE,FALSE
ibanag,,139,ibn,ibg,{},17.5,121.6666667,Papunesia,,Ibanag,892,FALSE,FALSE
ibibio,,29,ibi,ibb,{},5.25,7.833333333,Africa,,Ibibio,891,FALSE,FALSE
icelandic,,27,ice,isl,{},65,-17,Eurasia,,Icelandic,893,FALSE,FALSE
icelandic sign language,,23,ics,icl,{},65,-18,Eurasia,,Icelandic Sign Language,894,FALSE,FALSE
idoma,,298,ido,idu,{},6.916666667,7.5,Africa,,Idoma,896,FALSE,FALSE
idu,,233,idu,clk,{},29.33333333,95.83333333,Eurasia,,Idu,897,FALSE,FALSE
iduna,,25,idn,viv,{},-9.333333333,150.25,Papunesia,,Iduna,895,FALSE,FALSE
ifiramele,,25,mxe,mxe,{},-17.75,168.25,Papunesia,,Ifira-Mele,1624,FALSE,FALSE
ifugao batad,,139,ifu,ifb,{},16.83333333,121.0833333,Papunesia,,Ifugao (Batad),900,FALSE,FALSE
ifumu,,31,ifm,ifm,{},-3.666666667,15.33333333,Africa,,Ifumu,899,FALSE,FALSE
igbo,,300,igb,ibo,{},6,7.333333333,Africa,,Igbo,902,FALSE,TRUE
igede,,298,ige,ige,{},7,8.166666667,Africa,,Igede,903,FALSE,FALSE
ignaciano,,111,ign,ign,{},-15.16666667,-65.41666667,South America,,Ignaciano,904,FALSE,FALSE
iha,,118,iha,ihp,{},-2.916666667,132.25,Papunesia,,Iha,906,FALSE,FALSE
ijo kolokuma,,231,ijo,ijc,{},4.916666667,5.666666667,Africa,,Ijo (Kolokuma),908,FALSE,FALSE
ik,,302,ik,ikx,{},3.75,34.16666667,Africa,,Ik,909,FALSE,FALSE
ika,,208,ika,arh,{},10.66666667,-73.75,South America,,Ika,910,FALSE,TRUE
ila,,31,ila,ilb,{},-15.58333333,26.5,Africa,,Ila,911,FALSE,FALSE
illinois,,13,ill,mia,{},40,-90,North America,,Illinois,912,FALSE,FALSE
ilocano,,139,ilo,ilo,{},16,121,Papunesia,,Ilocano,913,FALSE,FALSE
imonda,,61,imo,imn,{},-3.333333333,141.1666667,Papunesia,,Imonda,914,TRUE,TRUE
inanwatan,,303,ina,szp,{},-2.083333333,132.0833333,Papunesia,,Inanwatan,915,FALSE,FALSE
indonesian,,14,ind,ind,{},0,106,Papunesia,,Indonesian,916,TRUE,TRUE
indonesian jakarta,,14,inj,ind,{},-6.166666667,106.75,Papunesia,,Indonesian (Jakarta),918,FALSE,FALSE
indonesian papuan,,14,iir,pmy,{},-2.5,140.6666667,Papunesia,,Indonesian (Papuan),907,FALSE,FALSE
indopakistani sign language indian dialects,,23,ipi,ins,{},24,80,Eurasia,,Indo-Pakistani Sign Language (Indian dialects),923,FALSE,FALSE
indopakistani sign language karachi dialect,,23,ipk,pks,{},28,68,Eurasia,,Indo-Pakistani Sign Language (Karachi dialect),924,FALSE,FALSE
inga,,299,iga,inb,{},1,-77,South America,,Inga,901,FALSE,FALSE
ingessana,,301,igs,tbi,{},11.5,34,Africa,,Ingessana,905,FALSE,FALSE
ingush,,186,ing,inh,{},43.16666667,45.08333333,Eurasia,,Ingush,917,FALSE,TRUE
innamincka,,9,inn,ynd,{},-27.75,140.75,Australia,,Innamincka,919,FALSE,FALSE
international sign,,23,isl,,{},40,-170,North America,,International Sign,938,FALSE,FALSE
inuktitut quebeclabrador,,91,iql,ike,{},62,-73,North America,,Inuktitut (Quebec-Labrador),925,FALSE,FALSE
inuktitut rankin inlet,,91,inr,ikt,{},63,-92,North America,,Inuktitut (Rankin Inlet),920,FALSE,FALSE
inuktitut salluit,,91,ins,ike,{},62,-76,North America,,Inuktitut (Salluit),921,FALSE,FALSE
inupiaq,,91,inu,esi,{},67,-161,North America,,Iñupiaq,922,FALSE,FALSE
iquito,,79,iqu,iqu,{},-3.25,-74,South America,,Iquito,926,FALSE,FALSE
iranxe,,304,irx,irn,{},-13,-58,South America,,Iranxe,933,FALSE,FALSE
iraqw,,36,irq,irk,{},-4,35.5,Africa,,Iraqw,930,FALSE,TRUE
irarutu,,63,irr,irh,{},-3,133.5,Papunesia,,Irarutu,931,FALSE,FALSE
irish,,162,iri,gle,{},53,-8,Eurasia,,Irish,928,FALSE,TRUE
irish donegal,,162,ird,gle,{},55,-8,Eurasia,,Irish (Donegal),927,FALSE,FALSE
irish munster,,162,irm,gle,{},52.5,-9,Eurasia,,Irish (Munster),929,FALSE,FALSE
irish sign language,,23,irs,isg,{},53.5,-7.5,Eurasia,,Irish Sign Language,932,FALSE,FALSE
isaka,,305,isa,ksi,{},-2.833333333,141.2833333,Papunesia,,I'saka,934,FALSE,FALSE
isekiri,,306,ise,its,{},5.666666667,5.5,Africa,,Isekiri,935,FALSE,FALSE
ishkashmi,,138,ish,isk,{},37,72,Eurasia,,Ishkashmi,936,FALSE,FALSE
isirawa,,307,isi,srl,{},-1.833333333,138.5,Papunesia,,Isirawa,937,FALSE,FALSE
isnag,,139,isn,isd,{},18.25,121,Papunesia,,Isnag,939,FALSE,FALSE
isoko,,149,iso,iso,{},5.5,6.25,Africa,,Isoko,940,FALSE,FALSE
israeli sign language,,23,iss,isr,{},32,34.83333333,Eurasia,,Israeli Sign Language,941,FALSE,FALSE
italian,,85,ita,ita,{},43,12,Eurasia,,Italian,942,FALSE,FALSE
italian bologna,,85,itb,egl,{},44.5,11.33333333,Eurasia,,Italian (Bologna),943,FALSE,FALSE
italian fiorentino,,85,ifi,ita,{},43.75,11.25,Eurasia,,Italian (Fiorentino),898,FALSE,FALSE
italian genoa,,85,itg,lij,{},44.41666667,8.95,Eurasia,,Italian (Genoa),945,FALSE,FALSE
italian napolitanian,,85,itn,nap,{},40.91666667,14.25,Eurasia,,Italian (Napolitanian),946,FALSE,FALSE
italian turinese,,85,itu,pms,{},45,7.666666667,Eurasia,,Italian (Turinese),948,FALSE,FALSE
itawis,,139,itw,itv,{},17.75,121.5,Papunesia,,Itawis,949,FALSE,FALSE
itelmen,,308,ite,itl,{},57,157.5,Eurasia,,Itelmen,944,FALSE,FALSE
itonama,,309,ito,ito,{},-12.83333333,-64.33333333,South America,,Itonama,947,FALSE,FALSE
itzaj,,17,itz,itz,{},17,-89.83333333,North America,,Itzaj,950,FALSE,FALSE
ivatan,,310,iva,ivv,{},20.5,122,Papunesia,,Ivatan,951,FALSE,FALSE
iwaidja,,311,iwa,ibd,{},-11.5,132.6666667,Australia,,Iwaidja,952,FALSE,FALSE
iwam,,3,iwm,iwm,{},-4.333333333,142,Papunesia,,Iwam,953,FALSE,FALSE
iwoyo,,31,kwy,kwy,{},-5.5,12.25,Africa,,Iwoyo,1251,FALSE,FALSE
ixcatec,,181,ixc,ixc,{},17.83333333,-97.16666667,North America,,Ixcatec,954,FALSE,FALSE
ixil,,17,ixi,ixl,{},15.5,-91,North America,,Ixil,955,FALSE,FALSE
izhor,,256,izh,izh,{},59,29,Eurasia,,Izhor,956,FALSE,FALSE
izi,,300,izi,izz,{},6.333333333,8,Africa,,Izi,957,FALSE,FALSE
jabem,,25,jab,jae,{},-6.583333333,147.7833333,Papunesia,,Jabêm,958,FALSE,FALSE
jabuti,,315,jbt,jbt,{},-12.25,-62.25,South America,,Jabutí,966,FALSE,FALSE
jad,,56,jad,bod,{},30.83333333,79,Eurasia,,Jad,959,FALSE,FALSE
jahai,,312,jah,jhi,{},5.75,101.5,Eurasia,,Jahai,960,FALSE,FALSE
jakaltek,,17,jak,"jac, jai",{},15.66666667,-91.66666667,North America,,Jakaltek,961,TRUE,TRUE
jamaican creole,,34,jcr,jam,{},18.16666667,-77.25,North America,,Jamaican Creole,967,FALSE,FALSE
jamamadi,,146,jmm,jaa,{},-7.5,-67,South America,,Jamamadi,977,FALSE,FALSE
jaminjung,,313,jam,djd,{},-15.08333333,130.5,Australia,,Jaminjung,962,FALSE,FALSE
jamsay,,230,jms,djm,{},14.41666667,-2.5,Africa,,Jamsay,979,FALSE,FALSE
japanese,,319,jpn,jpn,{},37,140,Eurasia,,Japanese,983,TRUE,TRUE
japreria,,45,jpr,jru,{},10.5,-73,South America,,Japreria,984,FALSE,FALSE
jaqaru,,98,jaq,jqr,{},-13,-76,South America,,Jaqaru,963,FALSE,FALSE
jarawa in andamans,,320,jrw,anq,{},12,92.58333333,Eurasia,,Jarawa (in Andamans),986,FALSE,FALSE
jarawa in nigeria,,31,jar,jar,{},9.5,10.5,Africa,,Jarawa (in Nigeria),964,FALSE,FALSE
jarawara,,146,jwr,jaa,{},-7.5,-65.5,South America,,Jarawara,994,FALSE,FALSE
javanese,,314,jav,jav,{},-7,111,Papunesia,,Javanese,965,FALSE,FALSE
jebero,,194,jeb,jeb,{},-5.416666667,-76.5,South America,,Jebero,968,FALSE,FALSE
jeh,,157,jeh,jeh,{},15.16666667,107.8333333,Eurasia,,Jeh,969,FALSE,FALSE
jeli,,108,jel,,{},9.5,-5.666666667,Africa,,Jeli,970,FALSE,FALSE
jemez,,316,jem,tow,{},35.83333333,-107,North America,,Jemez,971,FALSE,FALSE
jiarong,,286,jia,jya,{},31.5,102,Eurasia,,Jiarong,972,FALSE,FALSE
jibbali,,4,jib,shv,{},17.5,55,Eurasia,,Jibbali,973,FALSE,FALSE
jingpho,,317,jng,kac,{},25.41666667,97,Eurasia,,Jingpho,980,FALSE,FALSE
jino,,20,jin,"jiu, jiy",{},22,101,Eurasia,,Jino,974,FALSE,FALSE
jivaro,,22,jiv,jiv,{},-2.5,-78,South America,,Jivaro,975,FALSE,FALSE
johari,,56,joh,,{},30.66666667,80,,,Johari,981,FALSE,FALSE
jomang,,318,jom,tlo,{},10.58333333,30.5,Africa,,Jomang,982,FALSE,FALSE
juang,,129,jun,jun,{},21.33333333,86,Eurasia,,Juang,991,FALSE,FALSE
jugli,,188,jug,nst,{},27.5,96.33333333,Eurasia,,Jugli,987,FALSE,FALSE
juhoan,,321,juh,ktz,{},-19,21,Africa,,Ju|'hoan,988,FALSE,TRUE
jukun,,135,juk,jbu,{},6.916666667,10.41666667,Africa,,Jukun,989,FALSE,FALSE
juma,,16,jum,jua,{},-7.5,-64,South America,,Júma,990,FALSE,FALSE
jurchen,,258,jur,juc,{},47,130,Eurasia,,Jurchen,992,FALSE,FALSE
jur modo,,103,jmo,bex,{},6,30,Africa,,Jur Mödö,978,FALSE,FALSE
juruna,,16,jrn,jur,{},-5,-54.5,South America,,Juruna,985,FALSE,FALSE
kabardian,,7,kab,kbd,{},43.5,43.5,Eurasia,,Kabardian,996,FALSE,FALSE
kabatei,,138,kbt,xkp,{},36.75,49.41666667,Eurasia,,Kabatei,1022,FALSE,FALSE
kabiye,,159,kby,kbp,{},9.666666667,1.166666667,Africa,,Kabiyé,1025,FALSE,FALSE
kabui,,33,kbi,nkf,{},24.83333333,94,Eurasia,,Kabui,1018,FALSE,FALSE
kabyle,,114,kbl,kab,{},36.5,5,Africa,,Kabyle,1019,FALSE,FALSE
kachari,,155,kac,xac,{},26.5,91,Eurasia,,Kachari,997,FALSE,FALSE
kadazan,,119,kdz,kzj,{},5.916666667,117.1666667,Papunesia,,Kadazan,1030,FALSE,FALSE
kadiweu,,334,kdw,kbc,{},-20,-57,South America,,Kadiwéu,1029,FALSE,FALSE
kadugli,,324,kad,xtc,{},11,29.66666667,Africa,,Kadugli,998,FALSE,FALSE
kagoma,,135,kgm,kdm,{},9.25,8.166666667,Africa,,Kagoma,1050,FALSE,FALSE
kagulu,,31,kgr,kki,{},-6.333333333,37,Africa,,Kagulu,1051,FALSE,FALSE
kaian,,327,kai,kct,{},-4.083333333,144.75,Papunesia,,Kaian,1001,FALSE,FALSE
kaili,,124,kli,lew,{},-1.166666667,120,Papunesia,,Kaili,1106,FALSE,FALSE
kaingang,,75,kng,kgp,{},-26,-52,South America,,Kaingang,1139,FALSE,FALSE
kairiru,,25,krr,kxa,{},-3.333333333,143.5833333,Papunesia,,Kairiru,1192,FALSE,FALSE
kaiwa,,16,kaw,kgk,{},-23,-55,South America,,Kaiwá,1014,FALSE,FALSE
kaki ae,,325,kae,tbd,{},-8,145.8333333,Papunesia,,Kaki Ae,999,FALSE,FALSE
kala lagaw ya,,35,kly,mwp,{},-10.11666667,142.1166667,Papunesia,,Kala Lagaw Ya,1118,FALSE,FALSE
kalam,,57,klq,kmh,{},-5.25,144.5833333,Papunesia,,Kalam,1112,FALSE,FALSE
kalami,,84,kal,gwc,{},35.5,72.5,Eurasia,,Kalami,1004,FALSE,FALSE
kalanga,,31,klz,kck,{},-20.5,27.5,Africa,,Kalanga,1119,FALSE,FALSE
kalapuya,,346,klp,kyl,{},44.5,-123,North America,,Kalapuya,1111,FALSE,FALSE
kalasha,,84,klh,kls,{},35,72,Eurasia,,Kalasha,1105,FALSE,FALSE
kalispel,,206,kls,fla,{},48,-117,North America,,Kalispel,1114,FALSE,FALSE
kalkatungu,,35,kgu,ktg,{},-21,139.5,Australia,,Kalkatungu,1053,FALSE,FALSE
kalmyk,,110,kmk,xal,{},44,83,Eurasia,,Kalmyk,1125,FALSE,FALSE
kalmyk issykkul,,110,kiq,xal,{},42.41666667,78.33333333,Eurasia,,Kalmyk (Issyk-Kul),1078,FALSE,FALSE
kaluli,,245,kll,bco,{},-6.5,142.75,Papunesia,,Kaluli,1108,FALSE,FALSE
kamaiura,,16,kma,kay,{},-12.08333333,-52.58333333,South America,,Kamaiurá,1120,FALSE,FALSE
kamanokafe,,28,kak,kbq,{},-6.25,145.6666667,Papunesia,,Kamano-Kafe,1003,FALSE,FALSE
kamasau,,351,kmz,kms,{},-3.916666667,143.6666667,Papunesia,,Kamasau,1134,FALSE,FALSE
kamass,,252,kms,xas,{},52,92,Eurasia,,Kamass,1130,FALSE,FALSE
kamba,,31,kba,kam,{},-1.5,38,Africa,,Kamba,1017,FALSE,FALSE
kambera,,49,kam,xbr,{},-9.833333333,120.1666667,Papunesia,,Kambera,1005,FALSE,FALSE
kambot,,330,kbo,kbx,{},-4.25,144.1333333,Papunesia,,Kambot,1020,FALSE,FALSE
kami,,31,kmi,kcu,{},-6.75,38,Africa,,Kami,1123,FALSE,FALSE
kamoro,,82,kmr,kgq,{},-4.333333333,136,Papunesia,,Kamoro,1129,FALSE,FALSE
kamu,,350,kmw,xmu,{},-13.58333333,130.8333333,Australia,,Kamu,1133,FALSE,FALSE
kana,,29,kan,ogo,{},4.75,7.416666667,Africa,,Kana,1006,FALSE,FALSE
kanakuru,,67,knk,kna,{},10,12,Africa,,Kanakuru,1141,FALSE,FALSE
kanashi,,56,xns,xns,{},32.08333333,77.25,Eurasia,,Kanashi,2548,FALSE,FALSE
kanembu,,331,kbu,kbl,{},14,15,Africa,,Kanembu,1023,FALSE,FALSE
kangiryuarmiut,,91,kgt,ikt,{},68.33333333,-133.75,North America,,Kangiryuarmiut,1052,FALSE,FALSE
kanjobal eastern,,17,kea,kjb,{},15.33333333,-91.66666667,North America,,Kanjobal (Eastern),1031,FALSE,FALSE
kanjobal western,,17,kwe,knj,{},15.83333333,-91.83333333,North America,,Kanjobal (Western),1243,FALSE,FALSE
kankanay,,139,kky,kne,{},16.75,120.5833333,Papunesia,,Kankanay,1100,FALSE,FALSE
kannada,,116,knd,kan,{},14,76,Eurasia,,Kannada,1138,TRUE,TRUE
kanoe,,355,kno,,{},-13.25,-61,South America,,Kanoê,1144,FALSE,FALSE
kanum badi,,353,knb,khd,{},-8.833333333,140.75,Papunesia,,Kanum (Bädi),1136,FALSE,FALSE
kanum ngkalmpw,,353,knp,kcd,{},-8.666666667,140.9166667,Papunesia,,Kanum (Ngkâlmpw),1145,FALSE,FALSE
kanuri,,331,knr,knc,{},12,13,Africa,,Kanuri,1147,FALSE,TRUE
kanyok,,31,kyo,kny,{},-7.333333333,23.58333333,Africa,,Kanyok,1260,FALSE,FALSE
kapampangan,,361,kpm,pam,{},15.33333333,120.5,Papunesia,,Kapampangan,1171,FALSE,FALSE
kapingamarangi,,25,kpn,kpg,{},1.05,154.75,Papunesia,,Kapingamarangi,1172,FALSE,FALSE
karachaybalkar,,83,krc,krc,{},43.5,42,Eurasia,,Karachay-Balkar,1178,FALSE,FALSE
karadjeri,,117,krj,gbd,{},-19,122,Australia,,Karadjeri,1185,FALSE,FALSE
karaim,,83,krm,kdr,{},54.66666667,24.91666667,Eurasia,,Karaim,1188,FALSE,FALSE
kara in central african republic,,103,kar,kah,{},10,23,Africa,,Kara (in Central African Republic),1010,FALSE,FALSE
kara in papua new guinea,,25,kra,leu,{},-2.833333333,151.1166667,Papunesia,,Kara (in Papua New Guinea),1176,FALSE,FALSE
karaja,,322,jva,kpj,{},-10,-50.33333333,South America,,Karajá,993,FALSE,FALSE
karakalpak,,83,kkp,kaa,{},43,60,Eurasia,,Karakalpak,1093,FALSE,FALSE
karanga,,31,krg,sna,{},-20,31,Africa,,Karanga,1182,FALSE,FALSE
karankawa,,342,kkw,zkk,{},28,-97,North America,,Karankawa,1099,FALSE,FALSE
karao,,139,kao,kyj,{},16.5,120.8333333,Papunesia,,Karao,1007,FALSE,FALSE
karata,,74,krt,kpt,{},42.58333333,46.33333333,Eurasia,,Karata,1193,FALSE,FALSE
karelian,,256,krl,krl,{},64,32,Eurasia,,Karelian,1187,FALSE,FALSE
karen bwe,,332,kbw,bwe,{},19.5,97,Eurasia,,Karen (Bwe),1024,FALSE,FALSE
karen pwo,,332,kpw,"kjp, pwo",{},13,99.16666667,Eurasia,,Karen (Pwo),1174,FALSE,FALSE
karen sgaw,,332,ksg,ksw,{},18,97,Eurasia,,Karen (Sgaw),1199,FALSE,FALSE
kariera,,117,vka,vka,{},-20.5,118.5,Australia,,Kariera,2460,FALSE,FALSE
karimojong,,18,kmj,kdj,{},3,34.16666667,Africa,,Karimojong,1124,FALSE,FALSE
karipuna panoan,,55,kdg,,{},-10,-65,South America,,Karipuna (Panoan),1028,FALSE,FALSE
karitiana,,352,kna,ktn,{},-9.5,-64,South America,,Karitiâna,1135,FALSE,FALSE
karkaryuri,,378,kyr,yuj,{},-3.75,141.0833333,Papunesia,,Karkar-Yuri,1263,FALSE,FALSE
karo arara,,323,kaa,arr,{},-10.33333333,-62,South America,,Karó (Arára),995,FALSE,FALSE
karok,,364,krk,kyh,{},41.66666667,-123,North America,,Karok,1186,TRUE,TRUE
kasem,,159,ksm,xsm,{},11.25,-1.25,Africa,,Kasem,1203,FALSE,FALSE
kashaya,,365,ksh,kju,{},38.66666667,-123.3333333,North America,,Kashaya,1200,FALSE,FALSE
kashmiri,,84,kas,kas,{},34,76,Eurasia,,Kashmiri,1011,FALSE,FALSE
kashubian,,141,ksu,csb,{},54,18,Eurasia,,Kashubian,1208,FALSE,FALSE
kasong,,366,ksn,,{},12.75,102.1166667,Eurasia,,Kasong,1204,FALSE,FALSE
kata kolok,,23,kkl,bqy,{},-8.25,115.1666667,Papunesia,,Kata Kolok,1090,FALSE,FALSE
katcha,,324,ktc,xtc,{},10.83333333,29.66666667,Africa,,Katcha,1211,FALSE,FALSE
kate,,145,kat,kmg,{},-6.5,147.75,Papunesia,,Kâte,1012,FALSE,FALSE
kathlamet,,196,ktm,,{},46.14,-123.4,North America,,Kathlamet,1217,FALSE,FALSE
kati in afghanistan,,370,ktz,bsh,{},35.5,70,Eurasia,,Kati (in Afghanistan),1224,FALSE,FALSE
kati in west papua indonesia,,368,kti,yon,{},-5.75,140.9166667,Papunesia,,"Kati (in West Papua, Indonesia)",1214,FALSE,FALSE
katla,,369,ktl,kcr,{},11.83333333,29.33333333,Africa,,Katla,1216,FALSE,FALSE
kato,,37,kto,ktw,{},39.66666667,-123.6666667,North America,,Kato,1219,FALSE,FALSE
katu,,167,ktu,"ktv, kuf",{},15.83333333,107.5833333,Eurasia,,Katu,1222,FALSE,FALSE
kaulong,,25,kau,pss,{},-6.166666667,149.6666667,Papunesia,,Kaulong,1013,FALSE,FALSE
kaure,,328,kaj,bpp,{},-3.416666667,140.0833333,Papunesia,,Kaure,1002,FALSE,FALSE
kaurna,,9,kaq,,{},-34.25,138.5,Australia,,Kaurna,1009,FALSE,FALSE
kawaiisu,,201,kws,xaw,{},36,-117.5,North America,,Kawaiisu,1249,FALSE,FALSE
kayabi,,16,kyz,kyz,{},-11,-55.5,South America,,Kayabí,1265,FALSE,FALSE
kayah li eastern,,332,kyl,eky,{},19,97.5,Eurasia,,Kayah Li (Eastern),1257,FALSE,TRUE
kayan baram,,119,kbr,kys,{},3.5,114.5,Papunesia,,Kayan (Baram),1021,FALSE,FALSE
kayapo,,75,kyp,txu,{},-9,-52,South America,,Kayapó,1261,FALSE,FALSE
kayardild,,329,kay,gyd,{},-17.05,139.5,Australia,,Kayardild,1015,TRUE,TRUE
kaytej,,9,kyt,gbb,{},-21,134,Australia,,Kaytej,1264,FALSE,FALSE
kazakh,,83,kaz,kaz,{},50,70,Eurasia,,Kazakh,1016,FALSE,FALSE
kedang,,49,ked,ksx,{},-8.25,123.75,Papunesia,,Kedang,1032,FALSE,FALSE
kefa,,2,kef,kbr,{},7.25,36.25,Africa,,Kefa,1033,FALSE,FALSE
kei,,49,kei,kei,{},-5.833333333,132.9166667,Papunesia,,Kei,1034,FALSE,FALSE
kekchi,,17,kek,kek,{},16,-89.83333333,North America,,K'ekchí,1035,FALSE,FALSE
kela apoze,,25,kap,kcl,{},-7.416666667,147.0833333,Papunesia,,Kela (Apoze),1008,FALSE,FALSE
kelabit,,119,klt,kzi,{},3.666666667,115.4166667,Papunesia,,Kelabit,1115,FALSE,FALSE
