ascii_name,description,genus_pk,id,iso_codes,jsondata,latitude,longitude,macroarea,markup_description,name,pk,samples_100,samples_200
salinan,,489,sal,sln,{},36.0,-121.0,North America,,Salinan,2041,False,False
salish samish straits,,197,sss,str,{},48.58333333,-122.5833333,North America,,Salish (Samish Straits),2168,False,False
salish southern puget sound,,197,sps,slh,{},47.25,-122.5,North America,,Salish (Southern Puget Sound),2150,False,False
salish straits,,197,sst,str,{},48.75,-123.25,North America,,Salish (Straits),2169,False,False
saltyui,,221,syu,sll,{},-6.283333333,145.0333333,Papunesia,,Salt-Yui,2199,False,False
sama balangingi,,106,sbg,sse,{},6.166666667,121.8333333,Papunesia,,Sama (Balangingi),2051,False,False
sama southern,,106,bjs,ssb,{},4.5,118.5,Papunesia,,Sama (Southern),275,False,False
samba leko,,239,sle,ndi,{},8.5,12.5,Africa,,Samba Leko,2113,False,False
samo,,454,nmd,smq,{},-6.166666667,142.25,Papunesia,,Samo,1749,False,False
samoan,,25,sam,smo,{},-13.91666667,-171.8333333,Papunesia,,Samoan,2042,False,False
sandawe,,492,sdw,sad,{},-5.0,35.0,Africa,,Sandawe,2056,False,False
sangir,,151,sgr,sxn,{},3.5,125.5,Papunesia,,Sangir,2071,False,False
sango,,107,san,sag,{},5.0,18.0,Africa,,Sango,2043,True,True
sangu,,31,sgu,snq,{},-1.5,11.83333333,Africa,,Sangu,2073,False,False
santa,,110,sta,sce,{},31.5,107.5,Eurasia,,Santa,2170,False,False
santali,,129,stl,sat,{},24.5,87.0,Eurasia,,Santali,2172,False,False
sanuma,,496,snm,xsu,{},4.5,-64.66666667,South America,,Sanuma,2132,True,True
sapuan,,157,sap,spu,{},15.16666667,106.8333333,Eurasia,,Sapuan,2045,False,False
saramaccan,,34,srm,srm,{},4.5,-55.5,South America,,Saramaccan,2159,False,False
sarcee,,37,src,srs,{},52.5,-116.0,North America,,Sarcee,2154,False,False
sardinian,,85,srd,sro,{},40.0,9.0,Eurasia,,Sardinian,2155,False,False
sare,,46,sar,dju,{},-4.5,143.1666667,Papunesia,,Sare,2046,False,False
saryg yughur,,83,syg,ybe,{},38.75,99.75,Eurasia,,Saryg Yughur,2198,False,False
savi,,84,sav,sdg,{},35.0,71.5,Eurasia,,Savi,2047,False,False
savosavo,,505,svs,svs,{},-9.133333333,159.8,Papunesia,,Savosavo,2190,False,False
sawai,,63,swi,szw,{},0.5,128.0,Papunesia,,Sawai,2194,False,False
sawu,,49,saw,hvn,{},-11.5,121.9166667,Papunesia,,Sawu,2048,False,False
sayula popoluca,,401,say,pos,{},17.83333333,-95.0,North America,,Sayula Popoluca,2049,False,False
sebei,,18,seb,kpz,{},1.333333333,34.58333333,Africa,,Sebei,2058,False,False
secoya,,150,sec,sey,{},-0.333333333,-76.0,South America,,Secoya,2059,False,False
sedang,,157,sed,sed,{},14.83333333,108.0,Eurasia,,Sedang,2060,False,False
seediq,,86,see,trv,{},24.16666667,121.4166667,Papunesia,,Seediq,2061,False,False
selaru,,49,sru,slu,{},-8.2,131.0,Papunesia,,Selaru,2163,False,False
selayar,,87,sly,sly,{},-6.0,120.5,Papunesia,,Selayar,2119,False,False
selepet,,145,slp,spl,{},-6.166666667,147.1666667,Papunesia,,Selepet,2116,False,False
selknam,,493,sel,ona,{},-53.0,-70.0,South America,,Selknam,2062,False,True
selkup,,252,skp,sel,{},65.0,82.0,Eurasia,,Selkup,2107,False,False
sema,,33,sem,nsm,{},26.0,94.5,Eurasia,,Sema,2063,False,False
semai,,312,smj,sea,{},4.333333333,101.6666667,Eurasia,,Semai,2122,False,False
semandang,,137,smd,sdm,{},-0.75,110.5,Papunesia,,Semandang,2120,False,False
seme,,41,sme,sif,{},11.0,-4.916666667,Africa,,Seme,2121,False,False
semelai,,312,sml,sza,{},3.0,103.0,Eurasia,,Semelai,2123,False,True
seminole,,8,smn,mus,{},33.0,-84.0,North America,,Seminole,2124,False,False
sena,,31,sen,seh,{},-18.0,35.25,Africa,,Sena,2064,False,False
senadi,,243,snd,sef,{},9.5,-6.25,Africa,,Senadi,2129,False,False
seneca,,222,snc,see,{},42.5,-77.5,North America,,Seneca,2128,False,False
sengele,,31,sgl,szg,{},-1.833333333,17.33333333,Africa,,Sengele,2070,False,False
sentani,,502,snt,set,{},-2.583333333,140.5833333,Papunesia,,Sentani,2135,False,True
serbiancroatian,,141,scr,"bos, hrv, srp",{},44.0,19.0,Eurasia,,Serbian-Croatian,2053,False,False
seri,,494,ser,sei,{},29.0,-112.0,North America,,Seri,2065,False,False
serrano,,175,srr,ser,{},34.5,-117.0,North America,,Serrano,2162,False,False
sesotho,,31,ses,sot,{},-28.0,27.0,Africa,,Sesotho,2066,False,False
seychelles creole,,34,sey,crs,{},-4.75,55.5,Eurasia,,Seychelles Creole,2067,False,False
shabo,,495,shb,sbf,{},7.583333333,35.41666667,Africa,,Shabo,2075,False,False
shambala,,31,shm,ksb,{},-4.25,38.25,Africa,,Shambala,2082,False,False
shan,,237,sha,shn,{},22.0,98.0,Eurasia,,Shan,2074,False,False
sharanahua,,55,shh,mcd,{},-11.0,-70.0,South America,,Sharanahua,2078,False,False
shasta,,497,shs,sht,{},41.83333333,-122.6666667,North America,,Shasta,2087,False,False
shatt,,229,sht,shj,{},10.83333333,30.0,Africa,,Shatt,2088,False,False
shawnee,,13,shw,sjw,{},40.0,-83.0,North America,,Shawnee,2090,False,False
shekhawati,,84,skw,swv,{},28.0,75.5,Eurasia,,Shekhawati,2110,False,False
sherdukpen,,127,shd,sdp,{},27.0,92.5,Eurasia,,Sherdukpen,2076,False,False
sherpa,,56,she,xsr,{},27.75,86.83333333,Eurasia,,Sherpa,2077,False,False
shilluk,,18,shl,shk,{},9.666666667,31.75,Africa,,Shilluk,2081,False,False
shina,,84,sna,scl,{},36.0,74.0,Eurasia,,Shina,2127,False,False
shinassha,,267,ssh,bwo,{},10.41666667,36.16666667,Africa,,Shinassha,2166,False,False
shipibokonibo,,55,shk,shp,{},-7.5,-75.0,South America,,Shipibo-Konibo,2080,False,True
shira yughur,,110,shy,yuy,{},38.0,99.0,Eurasia,,Shira Yughur,2091,False,False
shiriana,,496,shi,shb,{},3.5,-62.83333333,South America,,Shiriana,2079,False,False
shompen,,501,smp,,{},7.0,93.75,Eurasia,,Shompen,2125,False,False
shona,,31,shn,sna,{},-18.0,31.0,Africa,,Shona,2083,False,False
shor,,83,shr,cjs,{},53.0,88.0,Eurasia,,Shor,2086,False,False
shoshone,,201,sho,shh,{},41.0,-114.0,North America,,Shoshone,2084,False,False
shoshone wind river,,201,swr,shh,{},43.41666667,-108.8333333,North America,,Shoshone (Wind River),2195,False,False
shughni,,138,rsh,sgh,{},38.16666667,71.5,Eurasia,,Shughni,2022,False,False
shuri,,319,ryu,ryu,{},26.5,127.5,Eurasia,,Shuri,2035,False,False
shuswap,,206,shu,shs,{},52.0,-120.0,North America,,Shuswap,2089,False,False
siane,,28,sia,snp,{},-6.083333333,145.2,Papunesia,,Siane,2092,False,False
siar,,25,sir,sjr,{},-4.666666667,152.9166667,Papunesia,,Siar,2099,False,False
sidaama,,498,sid,sid,{},6.666666667,38.5,Africa,,Sidaama,2093,False,False
sika,,49,sik,ski,{},-8.7,122.25,Papunesia,,Sika,2094,False,False
sikaritai,,238,skr,tty,{},-2.916666667,138.25,Papunesia,,Sikaritai,2108,False,False
sikkimese,,56,skk,sip,{},27.83333333,88.5,Eurasia,,Sikkimese,2103,False,False
sikule,,53,skl,skh,{},2.666666667,96.0,Papunesia,,Sikule,2104,False,False
sila,,229,sil,dau,{},12.33333333,21.75,Africa,,Sila,2095,False,False
simeulue,,53,sim,smr,{},2.5,96.25,Papunesia,,Simeulue,2096,False,False
sinaugoro,,25,sng,snc,{},-9.833333333,147.8333333,Papunesia,,Sinaugoro,2130,False,False
sindhi,,84,sdh,snd,{},26.0,69.0,Eurasia,,Sindhi,2055,False,False
sinhala,,84,snh,sin,{},7.0,80.5,Eurasia,,Sinhala,2131,False,False
sio,,25,sio,xsi,{},-5.95,147.3333333,Papunesia,,Sio,2098,False,False
siona,,150,sin,snn,{},0.333333333,-76.25,South America,,Siona,2097,False,False
sipakapense,,17,qum,qum,{},15.25,-91.75,North America,,Sipakapense,1978,False,False
siraya,,58,sry,fos,{},23.0,120.25,Papunesia,,Siraya,2164,False,False
siriano,,150,sri,sri,{},0.75,-70.16666667,South America,,Siriano,2157,False,False
siriono,,16,srn,srq,{},-15.58333333,-64.0,South America,,Sirionó,2160,False,False
siroi,,57,sro,ssd,{},-5.5,146.0,Papunesia,,Siroi,2161,False,False
sisaala,,159,ssa,sld,{},10.83333333,-2.666666667,Africa,,Sisaala,2165,False,False
sisiqa,,25,sis,baa,{},-7.0,156.8333333,Papunesia,,Sisiqa,2100,False,False
siuslaw,,499,siu,sis,{},44.0,-124.0,North America,,Siuslaw,2101,False,False
skou,,241,sko,skv,{},-2.666666667,140.9166667,Papunesia,,Skou,2106,False,False
slave,,37,sla,"scs, xsl",{},67.0,-125.0,North America,,Slave,2111,True,True
slavey,,37,slv,xsl,{},60.0,-120.0,North America,,Slavey,2118,False,False
slovak,,141,svk,slk,{},49.0,20.0,Eurasia,,Slovak,2189,False,False
slovene,,141,slo,slv,{},46.0,15.0,Eurasia,,Slovene,2115,False,False
slovincian,,141,svc,csb,{},54.0,16.0,Eurasia,,Slovincian,2188,False,False
so,,302,so,teu,{},2.583333333,34.75,Africa,,So,2136,False,False
sobei,,25,sob,sob,{},-1.916666667,138.75,Papunesia,,Sobei,2137,False,False
soddo,,4,sod,gru,{},8.5,38.5,Africa,,Soddo,2138,False,False
solon,,258,sol,evn,{},48.0,120.0,Eurasia,,Solon,2139,False,False
somali,,10,som,som,{},3.0,45.0,Africa,,Somali,2140,False,False
songe,,31,sge,sop,{},-6.833333333,22.0,Africa,,Songe,2069,False,False
songish,,197,sgs,str,{},48.45,-123.3333333,North America,,Songish,2072,False,False
soninke,,108,snn,snk,{},15.0,-10.5,Africa,,Soninke,2133,False,False
sonsoroltobi,,25,son,sov,{},5.333333333,132.25,Papunesia,,Sonsorol-Tobi,2141,False,False
sooke,,197,soo,str,{},48.33333333,-123.75,North America,,Sooke,2142,False,False
soqotri,,4,soq,sqt,{},12.5,54.0,Africa,,Soqotri,2143,False,False
sora,,129,sor,srb,{},20.0,84.33333333,Eurasia,,Sora,2144,False,False
sorbian,,141,srb,"dsb, hsb",{},51.5,14.0,Eurasia,,Sorbian,2153,False,False
sorbian lower,,141,srl,dsb,{},51.75,14.33333333,Eurasia,,Sorbian (Lower),2158,False,False
sorbian upper,,141,sou,hsb,{},51.83333333,14.5,Eurasia,,Sorbian (Upper),2145,False,False
sotho northern,,31,stn,nso,{},-24.0,29.0,Africa,,Sotho (Northern),2173,False,False
sougb,,403,sgb,mnx,{},-1.5,134.0,Papunesia,,Sougb,2068,False,False
south korean sign language,,23,ssl,kvk,{},37.0,128.0,Eurasia,,South Korean Sign Language,2167,False,False
southeast ambrym,,25,sea,tvk,{},-16.3,168.2166667,Papunesia,,Southeast Ambrym,2057,False,False
southern toussian,,524,tou,wib,{},11.0,-4.666666667,Africa,,Southern Toussian,2338,False,False
spanish,,85,spa,spa,{},40.0,-4.0,Eurasia,,Spanish,2146,True,True
spanish canary islands,,85,spc,spa,{},28.0,-15.58333333,Eurasia,,Spanish (Canary Islands),2147,False,False
spitian,,56,spi,bod,{},32.25,78.0,Eurasia,,Spitian,2148,False,False
spokane,,206,spo,spo,{},47.66666667,-117.75,North America,,Spokane,2149,False,False
squamish,,197,squ,squ,{},49.66666667,-123.1666667,North America,,Squamish,2151,False,True
sranan,,34,sra,srn,{},5.833333333,-55.33333333,South America,,Sranan,2152,False,False
sre,,157,sre,kpm,{},11.5,108.0,Eurasia,,Sre,2156,False,False
stieng,,157,sti,"sti, stt",{},11.83333333,106.75,Eurasia,,Stieng,2171,False,False
stoney,,142,sto,sto,{},53.75,-116.5,North America,,Stoney,2174,False,False
subiya,,31,sub,sbs,{},-17.75,24.91666667,Africa,,Subiya,2175,False,False
sudest,,25,sud,tgo,{},-11.5,153.45,Papunesia,,Sudest,2176,False,False
suena,,132,sue,sue,{},-7.75,147.55,Papunesia,,Suena,2177,False,True
sui,,237,sui,swi,{},26.0,107.5,Eurasia,,Sui,2179,False,False
suki,,503,suk,sui,{},-8.0,141.75,Papunesia,,Suki,2180,False,False
suku,,31,sku,sub,{},-6.0,17.66666667,Africa,,Suku,2109,False,False
sukuma,,31,skm,suk,{},-2.833333333,32.0,Africa,,Sukuma,2105,False,False
sulka,,504,sul,sua,{},-5.083333333,151.9166667,Papunesia,,Sulka,2181,False,False
sulung,,500,slg,suv,{},28.33333333,93.25,Eurasia,,Sulung,2114,False,False
sundanese,,14,sun,sun,{},-7.0,107.0,Papunesia,,Sundanese,2183,False,False
sungor,,409,sug,sjg,{},13.75,21.5,Africa,,Sungor,2178,False,False
supyire,,243,sup,spp,{},11.5,-5.583333333,Africa,,Supyire,2184,True,True
sursurunga,,25,sur,sgz,{},-4.0,152.7666667,Papunesia,,Sursurunga,2185,False,False
susu,,108,sus,sus,{},10.0,-13.0,Africa,,Susu,2186,False,False
svan,,272,sva,sva,{},43.0,42.5,Eurasia,,Svan,2187,False,False
svenska teckenspraket,,23,svt,swl,{},59.0,15.0,Eurasia,,Svenska Teckenspråket,2191,False,False
swahili,,31,swa,swh,{},-6.5,39.0,Africa,,Swahili,2192,True,True
swati,,31,swt,ssw,{},-26.5,31.0,Africa,,Swati,2196,False,False
swedish,,27,swe,swe,{},60.0,15.0,Eurasia,,Swedish,2193,False,False
swedish vasterbotten,,27,swv,swe,{},64.25,19.75,Eurasia,,Swedish (Västerbotten),2197,False,False
taba,,63,tab,mky,{},0.0,127.5,Papunesia,,Taba,2200,False,True
tabare,,221,tba,sst,{},-6.083333333,145.0,Papunesia,,Tabare,2220,False,False
tabaru,,277,tbr,tby,{},1.5,127.25,Papunesia,,Tabaru,2225,False,False
tabassaran,,32,tbs,tab,{},41.83333333,47.91666667,Eurasia,,Tabassaran,2226,False,False
tabla,,502,tbl,tnm,{},-2.45,140.4166667,Papunesia,,Tabla,2223,False,False
tabwa,,31,tbw,tap,{},-8.0,29.5,Africa,,Tabwa,2229,False,False
tacana,,66,tac,tna,{},-13.5,-68.0,South America,,Tacana,2201,False,False
tagalog,,30,tag,tgl,{},15.0,121.0,Papunesia,,Tagalog,2203,True,True
tagbanwa aborlan,,30,tgb,tbw,{},9.5,118.5,Papunesia,,Tagbanwa (Aborlan),2249,False,False
tahitian,,25,tah,tah,{},-17.66666667,-149.5833333,Papunesia,,Tahitian,2204,False,False
taiap,,506,tap,gpn,{},-4.083333333,144.5,Papunesia,,Taiap,2212,False,False
taiof,,25,taf,sps,{},-5.533333333,154.6333333,Papunesia,,Taiof,2202,False,False
tairora,,28,trr,tbg,{},-6.5,146.0,Papunesia,,Tairora,2355,False,False
taiwanese sign language ziran shouyu,,23,tzi,tss,{},24.0,121.0,Papunesia,,Taiwanese Sign Language (Ziran Shouyu),2411,False,False
tajik,,138,taj,tgk,{},38.66666667,70.0,Eurasia,,Tajik,2206,False,False
takelma,,513,tkl,tkm,{},42.5,-123.0,North America,,Takelma,2286,False,False
takia,,25,tak,tbc,{},-4.666666667,146.0,Papunesia,,Takia,2207,False,False
talaud,,151,tld,tld,{},4.25,126.75,Papunesia,,Talaud,2291,False,False
talinga,,31,tal,tlj,{},0.416666667,29.66666667,Africa,,Talinga,2208,False,False
talysh azerbaijan,,138,taz,tly,{},38.75,48.66666667,Eurasia,,Talysh (Azerbaijan),2219,False,False
talysh southern,,138,tls,tly,{},37.0,49.0,Eurasia,,Talysh (Southern),2297,False,False
tama,,409,tma,tma,{},14.5,22.0,Africa,,Tama,2298,False,False
tamabo,,25,tmm,mla,{},-15.66666667,167.1666667,Papunesia,,Tamabo,2304,False,False
tamagario,,518,tmg,tcg,{},-6.416666667,139.25,Papunesia,,Tamagario,2300,False,False
tamang eastern,,56,tam,"taj, tge",{},27.5,85.66666667,Eurasia,,Tamang (Eastern),2209,False,False
tamashek,,114,tsk,taq,{},20.0,-2.0,Africa,,Tamashek,2367,False,False
tamil,,116,tml,tam,{},11.0,78.5,Eurasia,,Tamil,2303,False,False
tamil spoken,,116,tsp,tam,{},11.0,78.0,Eurasia,,Tamil (Spoken),2372,False,False
tampulma,,159,tmp,tpm,{},10.41666667,-0.583333333,Africa,,Tampulma,2307,False,False
tanacross,,37,tnc,tcb,{},63.5,-143.5,North America,,Tanacross,2313,False,False
tanaina,,37,tnj,tfn,{},62.0,-150.0,North America,,Tanaina,2318,False,False
tanana lower,,37,tnl,taa,{},65.0,-150.0,North America,,Tanana (Lower),2320,False,False
tangale,,67,tan,tan,{},9.75,11.33333333,Africa,,Tangale,2210,False,False
tangbe,,56,tbx,skj,{},28.91666667,83.75,Eurasia,,Tangbe,2230,False,False
tangga,,25,tga,hrc,{},-3.466666667,153.2,Papunesia,,Tangga,2248,False,False
tanglapui,,345,tgp,swt,{},-8.283333333,125.0833333,Papunesia,,Tanglapui,2255,False,False
tanna southwest,,25,tns,nwi,{},-19.56666667,169.3333333,Papunesia,,Tanna (Southwest),2323,False,False
tanzania sign language,,23,tsl,tza,{},-6.0,35.0,Africa,,Tanzania Sign Language,2368,False,False
tapiete,,16,tpt,tpj,{},-19.75,-61.66666667,South America,,Tapieté,2347,False,False
tarahumara central,,283,tce,tar,{},27.5,-107.5,North America,,Tarahumara (Central),2231,False,False
tarahumara western,,283,twe,tac,{},27.5,-108.0,North America,,Tarahumara (Western),2403,False,False
tarangan west,,49,tgw,txn,{},-6.5,134.1666667,Papunesia,,Tarangan (West),2257,False,False
tarao,,33,tao,tro,{},24.25,94.16666667,Eurasia,,Tarao,2211,False,False
tariana,,15,tar,tae,{},1.0,-69.16666667,South America,,Tariana,2213,False,False
tarok,,135,tok,yer,{},9.0,10.08333333,Africa,,Tarok,2331,False,False
tashlhiyt,,114,tas,shi,{},31.0,-5.0,Africa,,Tashlhiyt,2214,False,False
tasmanian,,525,tsm,,{},-42.16666667,146.5,,,Tasmanian,2369,False,False
tasmanian oyster bay to pitwater,,525,toy,,{},-42.5,147.75,,,Tasmanian (Oyster Bay to Pitwater),2339,False,False
tat muslim,,138,tmu,ttt,{},41.25,48.75,Eurasia,,Tat (Muslim),2310,False,False
tatana,,119,tat,txx,{},5.5,115.5,Papunesia,,Tatana',2215,False,False
tatar,,83,tvo,tat,{},56.0,49.5,Eurasia,,Tatar,2400,False,False
tatar baraba,,83,ttb,tat,{},55.33333333,78.33333333,Eurasia,,Tatar (Baraba),2377,False,False
tatar mishar,,83,tmi,tat,{},55.5,49.0,Eurasia,,Tatar (Mishar),2301,False,False
tatarnoghay alabugat,,83,tlb,nog,{},47.41666667,45.66666667,Eurasia,,Tatar-Noghay (Alabugat),2290,False,False
tati southern,,138,tts,tks,{},36.0,49.66666667,Eurasia,,Tati (Southern),2381,False,False
tatuyo,,150,tty,tav,{},0.416666667,-70.5,South America,,Tatuyo,2383,False,False
taulil,,515,tll,tuh,{},-4.416666667,152.0833333,Papunesia,,Taulil,2294,False,False
taushiro,,528,tsr,trr,{},-3.25,-75.5,South America,,Taushiro,2373,False,False
tausug,,30,tsg,tsg,{},6.0,121.0,Papunesia,,Tausug,2363,False,False
tauya,,57,tau,tya,{},-5.75,145.3333333,Papunesia,,Tauya,2216,False,False
tawala,,25,taw,tbo,{},-10.33333333,150.6666667,Papunesia,,Tawala,2217,False,False
tayo,,34,tay,cks,{},-22.0,166.3333333,Papunesia,,Tayo,2218,False,False
tboli,,134,tbo,tbl,{},6.166666667,124.5,Papunesia,,Tboli,2224,False,False
tectiteco,,17,tec,ttc,{},15.41666667,-92.08333333,North America,,Tectiteco,2235,False,False
tehit,,508,tht,kps,{},-1.5,132.0,Papunesia,,Tehit,2265,False,False
tehuelche,,493,teh,teh,{},-48.0,-68.0,South America,,Tehuelche,2237,False,False
teke southern,,31,tks,kkw,{},-2.333333333,14.5,Africa,,Teke (Southern),2288,False,False
telefol,,368,tlf,tlf,{},-5.0,141.75,Papunesia,,Telefol,2292,False,False
telugu,,282,tel,tel,{},16.0,79.0,Eurasia,,Telugu,2238,False,False
tem,,159,tem,kdh,{},8.666666667,0.5,Africa,,Tem,2239,False,False
temein,,519,tmn,teq,{},11.91666667,29.41666667,Africa,,Temein,2305,False,False
temiar,,312,tmr,tea,{},5.0,101.5,Eurasia,,Temiar,2308,False,False
temne,,128,tne,tem,{},8.666666667,-13.08333333,Africa,,Temne,2315,False,False
tennet,,140,ten,tex,{},4.416666667,32.5,Africa,,Tennet,2240,False,False
tenyer,,243,tny,kza,{},10.66666667,-4.5,Africa,,Tenyer,2325,False,False
teop,,25,teo,tio,{},-5.666666667,155.0,Papunesia,,Teop,2241,False,False
tepecano,,445,tpc,tep,{},21.75,-104.75,North America,,Tepecano,2342,False,False
tepehua huehuetla,,507,tee,tee,{},20.5,-98.0,North America,,Tepehua (Huehuetla),2236,False,False
tepehua tlachichilco,,507,tep,tpt,{},20.58333333,-98.25,North America,,Tepehua (Tlachichilco),2242,False,False
tepehuan northern,,445,tpn,ntp,{},26.33333333,-107.0,North America,,Tepehuan (Northern),2344,False,False
tepehuan southeastern,,445,tps,stp,{},23.0,-104.5,North America,,Tepehuan (Southeastern),2346,False,False
tera,,109,ter,ttr,{},11.0,11.83333333,Africa,,Tera,2243,False,False
terena,,111,trn,ter,{},-20.0,-56.0,South America,,Terêna,2354,False,False
teribe,,160,trb,tfr,{},9.333333333,-82.66666667,North America,,Teribe,2348,False,False
ternate,,277,trt,tft,{},0.833333333,127.25,Papunesia,,Ternate,2356,False,False
teso,,18,tes,teo,{},1.833333333,33.83333333,Africa,,Teso,2244,False,False
tetela,,31,tet,tll,{},-4.0,24.0,Africa,,Tetela,2245,False,False
tetun,,49,ttn,tet,{},-9.0,126.0,Papunesia,,Tetun,2380,False,False
tetun dili,,49,ttd,tet,{},-8.583333333,125.5833333,Papunesia,,Tetun Dili,2378,False,False
tewa arizona,,316,tew,tew,{},35.83333333,-110.4166667,North America,,Tewa (Arizona),2246,False,False
tewa rio grande,,316,trg,tew,{},36.25,-106.1666667,North America,,Tewa (Rio Grande),2351,False,False
tewa san juan pueblo,,316,tsj,tew,{},36.08333333,-106.0833333,North America,,Tewa (San Juan Pueblo),2366,False,False
thadou,,33,thd,tcz,{},24.41666667,93.91666667,Eurasia,,Thadou,2259,False,False
thai,,237,tha,tha,{},16.0,101.0,Eurasia,,Thai,2258,True,True
thai sign language,,23,ths,tsq,{},15.0,101.0,Eurasia,,Thai Sign Language,2264,False,False
thakali,,56,thk,ths,{},29.0,83.75,Eurasia,,Thakali,2260,False,False
thangmi,,88,thn,thf,{},27.75,86.0,Eurasia,,Thangmi,2261,False,False
thao,,509,thw,ssf,{},23.88333333,120.9166667,Papunesia,,Thao,2267,False,False
thaypan,,35,thp,typ,{},-14.83333333,143.1666667,Australia,,Thaypan,2263,False,False
thompson,,206,tho,thp,{},49.75,-121.75,North America,,Thompson,2262,False,False
thulung,,88,thu,tdh,{},27.41666667,86.5,Eurasia,,Thulung,2266,False,False
tibetan dingri,,56,tdi,bod,{},28.5,86.5,Eurasia,,Tibetan (Dingri),2233,False,False
tibetan drokpa,,56,tdr,bod,{},32.25,81.25,Eurasia,,Tibetan (Drokpa),2234,False,False
tibetan modern literary,,56,tmo,bod,{},29.83333333,91.5,Eurasia,,Tibetan (Modern Literary),2306,False,False
tibetan shigatse,,56,tis,bod,{},29.0,89.0,Eurasia,,Tibetan (Shigatse),2280,False,False
tibetan standard spoken,,56,tib,bod,{},30.0,91.0,Eurasia,,Tibetan (Standard Spoken),2270,False,False
ticuna,,510,tic,tca,{},-4.0,-70.5,South America,,Ticuna,2271,False,False
tidore,,277,tid,tvo,{},0.75,127.5,Papunesia,,Tidore,2272,False,False
tifal,,368,tif,tif,{},-5.0,141.3333333,Papunesia,,Tifal,2273,False,False
tigak,,25,tgk,tgc,{},-2.716666667,150.8,Papunesia,,Tigak,2251,False,False
tigre,,4,tgr,tig,{},16.5,38.5,Africa,,Tigré,2256,False,False
tigre beni amer,,4,tbe,tig,{},15.5,38.0,Africa,,Tigré (Beni Amer),2222,False,False
tigrinya,,4,tig,tir,{},14.5,38.5,Africa,,Tigrinya,2274,False,False
tiipay jamul,,183,tja,dih,{},32.16666667,-116.5,North America,,Tiipay (Jamul),2283,False,False
tikar,,31,tik,tik,{},5.833333333,11.66666667,Africa,,Tikar,2275,False,False
tillamook,,511,til,til,{},45.33333333,-123.75,North America,,Tillamook,2276,False,False
tima,,369,tia,tms,{},11.66666667,29.25,Africa,,Tima,2269,False,False
timorese,,49,tse,aoz,{},-9.666666667,124.5,Papunesia,,Timorese,2361,False,False
timucua,,517,tmc,tjm,{},30.25,-82.5,North America,,Timucua,2299,False,False
timugon,,119,tim,tih,{},5.0,116.0,Papunesia,,Timugon,2277,False,False
tinani,,56,tni,lbf,{},32.33333333,77.16666667,Eurasia,,Tinani,2317,False,False
tindi,,74,tnd,tin,{},42.36666667,46.25,Eurasia,,Tindi,2314,False,False
tinrin,,25,tin,cir,{},-21.66666667,165.75,Papunesia,,Tinrin,2278,False,False
tiriyo,,45,tir,tri,{},3.25,-55.75,South America,,Tiriyo,2279,False,False
tirmaga,,140,trm,suq,{},5.75,35.25,Africa,,Tirmaga,2353,False,False
tiruray,,134,try,tiy,{},6.75,124.1666667,Papunesia,,Tiruray,2359,False,False
tiv,,31,tiv,tiv,{},7.5,9.0,Africa,,Tiv,2281,False,False
tiwa northern,,316,twn,twf,{},36.5,-105.5,North America,,Tiwa (Northern),2404,False,False
tiwa southern,,316,tws,tix,{},35.0,-106.3333333,North America,,Tiwa (Southern),2405,False,False
tiwi,,512,tiw,tiw,{},-11.5,131.0,Australia,,Tiwi,2282,True,True
tlapanec,,516,tlp,tcf,{},17.08333333,-99.0,North America,,Tlapanec,2296,False,False
tlingit,,514,tli,tli,{},59.0,-135.0,North America,,Tlingit,2293,False,True
toaripi,,461,toa,tqo,{},-8.333333333,146.25,Papunesia,,Toaripi,2326,False,False
toba,,6,tob,tob,{},-26.5,-59.0,South America,,Toba,2327,False,False
tobati,,25,tbt,tti,{},-2.583333333,140.6666667,Papunesia,,Tobati,2227,False,False
tobelo,,277,tlo,tlb,{},1.5,128.5,Papunesia,,Tobelo,2295,False,False
tod,,56,tod,sbu,{},32.41666667,77.25,Eurasia,,Tod,2328,False,False
toda,,116,tda,tcx,{},11.41666667,76.75,Eurasia,,Toda,2232,False,False
tofa,,83,tof,kim,{},53.75,98.0,Eurasia,,Tofa,2329,False,False
tojolabal,,17,toj,toj,{},16.33333333,-91.5,North America,,Tojolabal,2330,False,False
tok pisin,,34,tpi,tpi,{},-9.5,147.1666667,Papunesia,,Tok Pisin,2343,False,False
tokelauan,,25,tke,tkl,{},-9.0,-172.0,Papunesia,,Tokelauan,2284,False,False
tol,,522,tol,jic,{},14.66666667,-87.0,North America,,Tol,2332,False,False
tolai,,25,tla,ksd,{},-4.25,152.0833333,Papunesia,,Tolai,2289,False,False
tommo so,,230,tms,,{},15.0,-3.0,,,Tommo So,2309,False,False
tondano,,521,tno,tdn,{},1.25,125.0,Papunesia,,Tondano,2322,False,False
tonga in zambia,,31,toz,toi,{},-17.0,27.0,Africa,,Tonga (in Zambia),2340,False,False
tongan,,25,tng,ton,{},-21.16666667,-175.1666667,Papunesia,,Tongan,2316,False,False
tonkawa,,523,ton,tqw,{},30.25,-96.75,North America,,Tonkawa,2333,False,False
tontemboan,,521,tnt,tnt,{},1.083333333,124.5,Papunesia,,Tontemboan,2324,False,False
toqabaqita,,25,toq,mlu,{},-8.416666667,160.5833333,Papunesia,,Toqabaqita,2334,False,False
