ascii_name,description,genus_pk,id,iso_codes,jsondata,latitude,longitude,macroarea,markup_description,name,pk,samples_100,samples_200
ewondo,,31,ewo,ewo,{},4,12,Africa,,Ewondo,666,FALSE,FALSE
eyak,,259,eya,eya,{},60.5,-145,North America,,Eyak,667,FALSE,FALSE
faroese,,27,far,fao,{},62,-7,Eurasia,,Faroese,668,FALSE,FALSE
fasu,,260,fas,faa,{},-6.583333333,143.3333333,Papunesia,,Fasu,669,FALSE,FALSE
fefe,,31,fef,fmp,{},5.25,10.16666667,Africa,,Fe'fe',672,FALSE,FALSE
fijian,,25,fij,fij,{},-17.83333333,178,Papunesia,,Fijian,674,TRUE,TRUE
fijian wayan,,25,fiw,wyy,{},-17,177.3,Papunesia,,Fijian (Wayan),677,FALSE,FALSE
finnish,,256,fin,fin,{},62,25,Eurasia,,Finnish,675,TRUE,TRUE
finnish sign language,,23,fsl,fse,{},62,26,Eurasia,,Finnish Sign Language,691,FALSE,FALSE
fiote,,31,fio,kng,{},-5.5,14,Africa,,Fiote,676,FALSE,FALSE
foe,,262,foe,foi,{},-6.5,143.5,Papunesia,,Foe,682,FALSE,FALSE
folopa,,224,pdp,ppo,{},-7,144.5,Papunesia,,Folopa,1882,FALSE,FALSE
fongbe,,5,fon,fon,{},6.416666667,2.166666667,Africa,,Fongbe,683,FALSE,FALSE
fordata,,49,frd,frd,{},-6.75,131.5,Papunesia,,Fordata,687,FALSE,FALSE
fore,,28,for,for,{},-6.75,145.5,Papunesia,,Fore,684,FALSE,FALSE
fox,,13,fox,sac,{},43,-83,North America,,Fox,685,FALSE,FALSE
french,,85,fre,fra,{},48,2,Eurasia,,French,688,TRUE,TRUE
frisian,,27,fri,frs,{},53,5,Eurasia,,Frisian,689,FALSE,FALSE
frisian eastern,,27,fea,frs,{},53.58333333,7.5,Eurasia,,Frisian (Eastern),671,FALSE,FALSE
frisian north,,27,fno,frr,{},54.5,9,Eurasia,,Frisian (North),681,FALSE,FALSE
frisian western,,27,frw,fry,{},53,6,Eurasia,,Frisian (Western),690,FALSE,FALSE
ful liptako,,261,fli,fuh,{},13.5,0.5,Africa,,Ful (Liptako),678,FALSE,FALSE
fula burkina faso,,261,fbf,fuh,{},14,0,Africa,,Fula (Burkina Faso),670,FALSE,FALSE
fula guinean,,261,fgu,fuf,{},11.5,-12.5,Africa,,Fula (Guinean),673,FALSE,FALSE
fula mauritanian,,261,fma,fuc,{},16.5,-13.75,Africa,,Fula (Mauritanian),679,FALSE,FALSE
fula senegal,,261,fus,fuc,{},15,-14,Africa,,Fula (Senegal),697,FALSE,FALSE
fulfulde adamawa,,261,fua,fub,{},9.166666667,13.5,Africa,,Fulfulde (Adamawa),692,FALSE,FALSE
fulfulde maasina,,261,fum,ffm,{},15,-5,Africa,,Fulfulde (Maasina),695,FALSE,FALSE
fulfulde nigerian,,261,fni,fuv,{},10.25,11.25,Africa,,Fulfulde (Nigerian),680,FALSE,FALSE
fulnio,,264,ful,fun,{},-8,-37.5,South America,,Fulniô,694,FALSE,FALSE
fur,,265,fur,fvr,{},13.5,25,Africa,,Fur,696,FALSE,TRUE
futuna east,,25,fue,fud,{},-14.33333333,-178.1666667,Papunesia,,Futuna (East),693,FALSE,FALSE
futunaaniwa,,25,fut,fut,{},-19.53333333,170.2166667,Papunesia,,Futuna-Aniwa,698,FALSE,FALSE
fuzhou,,204,fuz,cdo,{},26,119.5,Eurasia,,Fuzhou,699,FALSE,FALSE
fyem,,135,fye,pym,{},9.583333333,9.333333333,Africa,,Fyem,700,FALSE,FALSE
ga,,5,ga,gaa,{},5.666666667,-0.166666667,Africa,,Gã,701,FALSE,FALSE
gaagudju,,266,gaa,gbu,{},-12.58333333,132.8333333,Australia,,Gaagudju,702,FALSE,FALSE
gaalpu,,117,glp,dhg,{},-12.66666667,136.75,Australia,,Gaalpu,753,FALSE,FALSE
gaanda,,109,gnd,gqa,{},10.33333333,12.58333333,Africa,,Ga'anda,762,FALSE,FALSE
gadaba kondekor,,271,gdk,gdb,{},18.75,83.5,Eurasia,,Gadaba (Kondekor),726,FALSE,FALSE
gade,,244,gad,ged,{},8.666666667,7.416666667,Africa,,Gade,703,FALSE,FALSE
gadsup,,28,gds,gaj,{},-6.25,146,Papunesia,,Gadsup,729,FALSE,FALSE
gaelic scots,,162,gae,gla,{},57,-4,Eurasia,,Gaelic (Scots),704,FALSE,FALSE
gagauz,,83,gag,gag,{},46.33333333,28.66666667,Eurasia,,Gagauz,705,FALSE,FALSE
gahuku,,28,gah,gah,{},-6,145.4166667,Papunesia,,Gahuku,706,FALSE,FALSE
galela,,277,gll,gbi,{},2.416666667,128.3333333,Papunesia,,Galela,751,FALSE,FALSE
galician,,85,glc,glg,{},43,-8,Eurasia,,Galician,750,FALSE,FALSE
galo,,76,gal,adi,{},28.16666667,94.66666667,Eurasia,,Galo,707,FALSE,FALSE
gamilaraay,,113,gml,kld,{},-29.83333333,149.5,Australia,,Gamilaraay,756,FALSE,FALSE
gamo,,267,gam,gmv,{},6.666666667,37.25,Africa,,Gamo,708,FALSE,FALSE
gapapaiwa,,25,gap,pwg,{},-9.75,149.8333333,Papunesia,,Gapapaiwa,710,FALSE,FALSE
garifuna,,78,grf,cab,{},15.66666667,-88,North America,,Garífuna,780,FALSE,FALSE
garo,,155,gar,grt,{},25.66666667,90.5,Eurasia,,Garo,711,FALSE,TRUE
garrwa,,284,grr,wrk,{},-17.08333333,137.1666667,Australia,,Garrwa,788,FALSE,FALSE
garus,,57,grs,gyb,{},-4.95,145.6666667,Papunesia,,Garus,789,FALSE,FALSE
gaviao,,268,gav,gvo,{},-10.66666667,-62,South America,,Gavião,713,FALSE,FALSE
gayo,,53,gay,gay,{},4.5,97.5,Papunesia,,Gayo,714,FALSE,FALSE
gbaya northwest,,269,gbk,gya,{},6,15,Africa,,Gbaya (Northwest),719,FALSE,FALSE
gbaya southwest,,269,gbs,gso,{},4.7,14.96,Africa,,Gbaya (Southwest),721,FALSE,FALSE
gbeya bossangoa,,269,gbb,gbp,{},6.666666667,17.5,Africa,,Gbeya Bossangoa,716,FALSE,FALSE
gela,,25,gel,nlg,{},-9.083333333,160.25,Papunesia,,Gela,730,FALSE,FALSE
gelao,,276,gla,gqu,{},22.91666667,105.5,Eurasia,,Gelao,749,FALSE,FALSE
georgian,,272,geo,kat,{},42,44,Eurasia,,Georgian,731,TRUE,TRUE
german,,27,ger,deu,{},52,10,Eurasia,,German,732,TRUE,TRUE
german appenzell,,27,gpz,gsw,{},47.33333333,9.333333333,Eurasia,,German (Appenzell),777,FALSE,FALSE
german bavarian,,27,gba,bar,{},49,11.5,Eurasia,,German (Bavarian),715,FALSE,FALSE
german berlin,,27,gbl,deu,{},52.5,13.33333333,Eurasia,,German (Berlin),720,FALSE,FALSE
german bern,,27,gbe,gsw,{},47,7.416666667,Eurasia,,German (Bern),718,FALSE,FALSE
german hannover,,27,gha,deu,{},52.41666667,9.666666667,Eurasia,,German (Hannover),736,FALSE,FALSE
german mansfeldisch,,27,gma,deu,{},51.58333333,11.5,Eurasia,,German (Mansfeldisch),754,FALSE,FALSE
german ostschweiz,,27,gos,gsw,{},47.41666667,9.25,Eurasia,,German (Ostschweiz),776,FALSE,FALSE
german ripuarian,,27,grp,ksh,{},51,7,Eurasia,,German (Ripuarian),787,FALSE,FALSE
german thurgau,,27,gtg,gsw,{},47.58333333,9.166666667,Eurasia,,German (Thurgau),794,FALSE,FALSE
german thuringian,,27,gth,deu,{},51,11,Eurasia,,German (Thuringian),795,FALSE,FALSE
german timisoara,,27,gti,deu,{},45.75,21.25,Eurasia,,German (Timisoara),796,FALSE,FALSE
german upper austrian,,27,gau,bar,{},47,14,Eurasia,,German (Upper Austrian),712,FALSE,FALSE
german viennese,,27,gvi,bar,{},48.16666667,16.33333333,Eurasia,,German (Viennese),813,FALSE,FALSE
german westphalian,,27,gwe,wep,{},52,7.5,Eurasia,,German (Westphalian),815,FALSE,FALSE
german zurich,,27,gzu,gsw,{},47.41666667,8.5,Eurasia,,German (Zurich),819,FALSE,FALSE
ghotuo,,149,gho,aaa,{},7.083333333,5.75,Africa,,Ghotuo,738,FALSE,FALSE
ghulfan,,408,nbh,ghl,{},12,31,Africa,,Ghulfan,1671,FALSE,FALSE
gidabal,,113,gid,bdy,{},-28.41666667,152.4166667,Australia,,Gidabal,740,FALSE,FALSE
gidar,,109,gdr,gid,{},10,14,Africa,,Gidar,728,FALSE,FALSE
gilaki,,138,gil,glk,{},37.33333333,50,Eurasia,,Gilaki,741,FALSE,FALSE
gimira,,267,gim,bcq,{},7,35.75,Africa,,Gimira,742,FALSE,FALSE
gitksan,,274,git,git,{},55.33333333,-127.75,North America,,Gitksan,744,FALSE,FALSE
giziga,,109,giz,"gis, giz",{},10.33333333,14.16666667,Africa,,Giziga,745,FALSE,FALSE
goajiro,,78,goa,guc,{},12,-72,South America,,Goajiro,766,FALSE,FALSE
godie,,41,gdi,god,{},5.416666667,-5.833333333,Africa,,Godié,725,FALSE,FALSE
godoberi,,74,god,gdo,{},42.66666667,46.08333333,Eurasia,,Godoberi,767,FALSE,FALSE
goemai,,67,goe,ank,{},8.666666667,9.75,Africa,,Goemai,768,FALSE,FALSE
gogodala,,281,gog,ggw,{},-8.083333333,142.8333333,Papunesia,,Gogodala,769,FALSE,FALSE
gojri,,84,goj,gju,{},32.75,76.25,Eurasia,,Gojri,770,FALSE,FALSE
gokana,,29,gok,gkn,{},4.583333333,7.333333333,Africa,,Gokana,771,FALSE,FALSE
gola,,128,gol,gol,{},7.25,-10.83333333,Africa,,Gola,772,FALSE,FALSE
golin,,221,gln,gvf,{},-6.333333333,144.75,Papunesia,,Golin,752,FALSE,FALSE
gondi,,282,gon,"ggo, gno",{},19,81,Eurasia,,Gondi,773,FALSE,FALSE
gooniyandi,,147,goo,gni,{},-18.33333333,126.3333333,Australia,,Gooniyandi,774,TRUE,TRUE
gorontalo,,30,grt,gor,{},0.5,122,Papunesia,,Gorontalo,790,FALSE,FALSE
gorowa,,36,gor,gow,{},-4.5,36.5,Africa,,Gorowa,775,FALSE,FALSE
great andamanese,,43,gan,apq,{},12,92.66666667,Eurasia,,Great Andamanese,709,FALSE,FALSE
grebo,,41,grb,grj,{},5,-8,Africa,,Grebo,778,TRUE,TRUE
greek cypriot,,270,gcy,ell,{},34.75,33,Eurasia,,Greek (Cypriot),722,FALSE,FALSE
greek modern,,270,grk,ell,{},39,22,Eurasia,,Greek (Modern),783,TRUE,TRUE
greek sign language,,23,gsl,gss,{},38.5,22,Eurasia,,Greek Sign Language,792,FALSE,FALSE
greenlandic east,,91,gre,kal,{},65,-40,Eurasia,,Greenlandic (East),779,FALSE,FALSE
greenlandic south,,91,gso,kal,{},60,-44,Eurasia,,Greenlandic (South),793,FALSE,FALSE
greenlandic west,,91,grw,kal,{},64,-51,Eurasia,,Greenlandic (West),791,TRUE,TRUE
guadeloupe creole,,34,gdl,gcf,{},16.25,-61.5,North America,,Guadeloupe Creole,727,FALSE,FALSE
guahibo,,219,ghb,guh,{},5,-69,South America,,Guahibo,737,FALSE,FALSE
guajajara,,16,gjj,gub,{},-5,-46,South America,,Guajajara,747,FALSE,FALSE
guambiano,,96,gmb,gum,{},2.5,-76.66666667,South America,,Guambiano,755,FALSE,FALSE
guana,,279,gna,gva,{},-22,-58,South America,,Guana,760,FALSE,FALSE
guanano,,150,gno,gvc,{},0.833333333,-69.5,South America,,Guanano,764,FALSE,FALSE
guaque,,45,guq,cbd,{},1,-72.08333333,South America,,Guaque,808,FALSE,FALSE
guarani,,16,gua,gug,{},-26,-56,South America,,Guaraní,798,TRUE,TRUE
guarijio,,283,grj,var,{},27.75,-108.6666667,North America,,Guarijío,782,FALSE,FALSE
guato,,285,gto,gta,{},-17,-58,South America,,Guató,797,FALSE,FALSE
guayabero,,219,gyb,guo,{},2.833333333,-72,South America,,Guayabero,817,FALSE,FALSE
gude,,109,gud,gde,{},10.41666667,13.41666667,Africa,,Gude,799,FALSE,FALSE
guduf,,109,gdf,gdf,{},11.23333333,13.8,Africa,,Guduf,724,FALSE,FALSE
guere,,41,gue,"gxx, wec",{},6.666666667,-7.75,Africa,,Guere,800,FALSE,FALSE
gugada,,117,gug,ktd,{},-30,134,Australia,,Gugada,802,FALSE,FALSE
gugadj,,35,ggd,ggd,{},-18.5,140.5,Australia,,Gugadj,734,FALSE,FALSE
guhusamane,,132,guh,ghs,{},-8,147.3333333,Papunesia,,Guhu-Samane,803,FALSE,FALSE
guianese french creole,,34,gfr,gcr,{},5,-53,South America,,Guianese French Creole,733,FALSE,FALSE
guinea bissau crioulo,,34,gbc,pov,{},12,-15,Africa,,Guinea Bissau Crioulo,717,FALSE,FALSE
gujarati,,84,guj,guj,{},23,72,Eurasia,,Gujarati,804,FALSE,FALSE
gula in central african republic,,103,gul,glu,{},9.5,22.5,Africa,,Gula (in Central African Republic),805,FALSE,FALSE
gula iro,,273,gir,glj,{},10.25,19.41666667,Africa,,Gula Iro,743,FALSE,FALSE
gumatj,,117,gmt,gnn,{},-12.5,135.5,Australia,,Gumatj,757,FALSE,FALSE
gumawana,,25,gmw,gvs,{},-9.25,150.8333333,Papunesia,,Gumawana,758,FALSE,FALSE
gumbaynggir,,113,gum,kgs,{},-30.16666667,152.5,Australia,,Gumbaynggir,806,FALSE,FALSE
gumuz,,278,gmz,guk,{},12.5,35.83333333,Africa,,Gumuz,759,FALSE,FALSE
gunbalang,,112,gnb,wlg,{},-12,134,Australia,,Gunbalang,761,FALSE,FALSE
gungbe,,5,guw,guw,{},6.5,2.5,Africa,,Gungbe,812,FALSE,FALSE
gunin,,280,gnn,gww,{},-14.25,126.6666667,Australia,,Gunin,763,FALSE,FALSE
gunu,,31,gun,yas,{},4.583333333,11.25,Africa,,Gunu,807,FALSE,FALSE
gununa kune,,275,gku,pue,{},-41,-67,South America,,Gününa Küne,748,FALSE,FALSE
gunya,,35,gny,gyy,{},-26.5,146.5,Australia,,Gunya,765,FALSE,FALSE
gupapuyngu,,117,guf,guf,{},-12,136,Australia,,Gupapuyngu,801,FALSE,FALSE
gureng gureng,,113,ggu,gnr,{},-25.25,151,Australia,,Gureng Gureng,735,FALSE,FALSE
gurenne,,144,grn,gur,{},10.83333333,-0.916666667,Africa,,Gurenne,785,FALSE,FALSE
gurindji,,117,gji,gue,{},-17.66666667,130.6666667,Australia,,Gurindji,746,FALSE,FALSE
gurma,,144,grm,gux,{},12.25,1,Africa,,Gurma,784,FALSE,FALSE
guro,,136,gro,goa,{},7,-6,Africa,,Guro,786,FALSE,FALSE
gurrgoni,,170,grg,gge,{},-12.25,134.4166667,Australia,,Gurr-goni,781,FALSE,FALSE
gurung,,56,gur,"ggn, gvr",{},28.33333333,84.33333333,Eurasia,,Gurung,809,FALSE,FALSE
gusii,,31,gus,guz,{},-0.75,34.83333333,Africa,,Gusii,810,FALSE,FALSE
gutob,,129,gdb,gbj,{},19,83.66666667,Eurasia,,Gutob,723,FALSE,FALSE
guugu yimidhirr,,35,guu,kky,{},-15,144.8333333,Australia,,Guugu Yimidhirr,811,FALSE,FALSE
gwari,,244,gwa,gbr,{},9.5,7,Africa,,Gwari,814,FALSE,FALSE
gworok,,135,gwo,kcg,{},9.916666667,8.166666667,Africa,,Gworok,816,FALSE,FALSE
gyarong cogtse,,286,gyc,jya,{},31.5,102,Eurasia,,Gyarong (Cogtse),818,FALSE,FALSE
hadza,,287,had,hts,{},-3.75,35.16666667,Africa,,Hadza,820,FALSE,FALSE
haida,,288,hai,"hax, hdn",{},53,-132,North America,,Haida,821,FALSE,TRUE
haida northern,,288,hno,hdn,{},54,-132.5,North America,,Haida (Northern),863,FALSE,FALSE
haisla,,291,hsl,has,{},54,-128.75,North America,,Haisla,873,FALSE,FALSE
haitian creole,,34,hcr,hat,{},19,-72.5,North America,,Haitian Creole,833,FALSE,FALSE
hakka,,204,hak,hak,{},25,116,Eurasia,,Hakka,822,FALSE,FALSE
halang,,157,hln,hal,{},14.5,107.5,Eurasia,,Halang,849,FALSE,FALSE
halbi,,84,hlb,hlb,{},21,81,Eurasia,,Halbi,847,FALSE,FALSE
halia,,25,hal,hla,{},-5.25,154.6666667,Papunesia,,Halia,823,FALSE,FALSE
halkomelem island,,197,hli,hur,{},49.2,-123,North America,,Halkomelem (Island),848,FALSE,FALSE
halkomelem upriver,,197,hlu,hur,{},49.25,-121.9166667,North America,,Halkomelem (Upriver),851,FALSE,FALSE
hamer,,2,hmr,amf,{},5,36.5,Africa,,Hamer,857,FALSE,FALSE
hamtai,,73,ham,hmt,{},-7.5,146.25,Papunesia,,Hamtai,824,FALSE,TRUE
hanga hundi,,54,hhu,wos,{},-3.833333333,142.9166667,Papunesia,,Hanga Hundi,840,FALSE,FALSE
hani,,20,han,hni,{},23,103,Eurasia,,Hani,825,FALSE,FALSE
hanunoo,,30,hnn,hnn,{},12.33333333,121.25,Papunesia,,Hanunóo,862,FALSE,FALSE
harari,,4,hrr,har,{},9.25,42.16666667,Africa,,Harari,871,FALSE,FALSE
harsusi,,4,hrs,hss,{},20,56.5,Eurasia,,Harsusi,872,FALSE,FALSE
haruai,,289,har,tmd,{},-5.083333333,144.1666667,Papunesia,,Haruai,826,FALSE,FALSE
hatam,,290,hat,had,{},-1,134,Papunesia,,Hatam,827,FALSE,FALSE
hausa,,67,hau,hau,{},12,7,Africa,,Hausa,828,TRUE,TRUE
havasupai,,183,hav,yuf,{},35.75,-112.5,North America,,Havasupai,829,FALSE,FALSE
hawaiian,,25,haw,haw,{},19.58333333,-155.5,Papunesia,,Hawaiian,830,FALSE,FALSE
hawaiian creole,,34,hwc,hwc,{},21.5,-158,North America,,Hawaiian Creole,882,FALSE,FALSE
hawrami,,138,hwr,hac,{},35.75,45.5,Eurasia,,Hawrami,883,FALSE,FALSE
haya,,31,hya,hay,{},-2,31.5,Africa,,Haya,884,FALSE,FALSE
hayu,,88,hay,vay,{},27.25,86,Eurasia,,Hayu,831,FALSE,FALSE
hdi,,109,hdi,xed,{},11.86666667,13.71666667,Africa,,Hdi,834,FALSE,FALSE
hebrew modern,,4,heb,heb,{},31.5,34.83333333,Eurasia,,Hebrew (Modern),835,TRUE,TRUE
hebrew modern ashkenazic,,4,hba,heb,{},31.75,35.16666667,Eurasia,,Hebrew (Modern Ashkenazic),832,FALSE,FALSE
hehe,,31,heh,heh,{},-8,36,Africa,,Hehe,836,FALSE,FALSE
heiltsuk,,291,hei,hei,{},52,-127.5,North America,,Heiltsuk,837,FALSE,FALSE
hemba,,31,hem,hem,{},-6.25,27.16666667,Africa,,Hemba,838,FALSE,FALSE
herero,,31,her,her,{},-20.58333333,19,Africa,,Herero,839,FALSE,FALSE
hianacoto,,45,hia,cbd,{},0.833333333,-71,South America,,Hianacoto,841,FALSE,FALSE
hidatsa,,142,hid,hid,{},47,-102.5,North America,,Hidatsa,842,FALSE,FALSE
hiligaynon,,30,hil,hil,{},10.25,123,Papunesia,,Hiligaynon,843,FALSE,FALSE
hindi,,84,hin,hin,{},25,77,Eurasia,,Hindi,844,TRUE,TRUE
hinuq,,74,hnk,gin,{},42.16666667,46,Eurasia,,Hinuq,861,FALSE,FALSE
hixkaryana,,45,hix,hix,{},-1,-59,South America,,Hixkaryana,845,TRUE,TRUE
hlai baoding,,389,lic,lic,{},19,109.5,Eurasia,,Hlai (Baoding),1311,FALSE,FALSE
hmar,,33,hma,hmr,{},24.16666667,93,Eurasia,,Hmar,852,FALSE,FALSE
hmong daw,,292,hmd,mww,{},26,105,Eurasia,,Hmong Daw,854,FALSE,FALSE
hmong njua,,292,hmo,"cqd, hnj",{},28,105,Eurasia,,Hmong Njua,856,TRUE,TRUE
ho,,129,ho,hoc,{},22,86,Eurasia,,Ho,864,FALSE,FALSE
hoan,,295,huc,huc,{},-25.5,25,Africa,,=|Hoan,876,FALSE,FALSE
hoava,,25,hoa,hoa,{},-8.083333333,157.5,Papunesia,,Hoava,865,FALSE,FALSE
holoholo,,31,hol,hoo,{},-5.166666667,29.91666667,Africa,,Holoholo,867,FALSE,FALSE
hong kong sign language,,23,hks,,{},22.5,114,Eurasia,,Hong Kong Sign Language,846,FALSE,FALSE
hopi,,294,hop,hop,{},36,-110,North America,,Hopi,868,FALSE,FALSE
hre,,157,hre,hre,{},14.66666667,108.6666667,Eurasia,,Hre,870,FALSE,FALSE
hua,,28,hua,ygr,{},-6.333333333,145.3333333,Papunesia,,Hua,875,FALSE,FALSE
hualapai,,183,hlp,yuf,{},35.5,-113.75,North America,,Hualapai,850,FALSE,FALSE
huambisa,,22,hmb,hub,{},-4,-78,South America,,Huambisa,853,FALSE,FALSE
huastec,,17,htc,hus,{},22.08333333,-99.33333333,North America,,Huastec,874,FALSE,FALSE
huave san mateo del mar,,297,hve,huv,{},16.21666667,-95,North America,,Huave (San Mateo del Mar),881,FALSE,FALSE
huichol,,211,hui,hch,{},22,-104,North America,,Huichol,877,FALSE,FALSE
huitoto minica,,293,hmi,hto,{},-0.333333333,-74,South America,,Huitoto (Minica),855,FALSE,TRUE
huitoto muinane,,293,hmu,hux,{},-2.416666667,-71,South America,,Huitoto (Muinane),858,FALSE,FALSE
huitoto murui,,293,hum,huu,{},-1,-73.5,South America,,Huitoto (Murui),878,FALSE,FALSE
hunde,,31,hnd,hke,{},-1.166666667,28.83333333,Africa,,Hunde,860,FALSE,FALSE
hungarian,,296,hun,hun,{},47,20,Eurasia,,Hungarian,879,FALSE,TRUE
hunzib,,74,hzb,huz,{},42.16666667,46.25,Eurasia,,Hunzib,886,FALSE,TRUE
hup,,227,hpd,jup,{},0.166666667,-69.25,South America,,Hup,869,FALSE,FALSE
hupa,,37,hup,hup,{},41.08333333,-123.6666667,North America,,Hupa,880,FALSE,FALSE
hyow,,33,hyo,csh,{},22.08333333,92.41666667,Eurasia,,Hyow,885,FALSE,FALSE
iaai,,25,iaa,iai,{},-20.41666667,166.5833333,Papunesia,,Iaai,887,FALSE,FALSE
iatmul,,54,iat,ian,{},-4.25,143.25,Papunesia,,Iatmul,888,FALSE,FALSE
iau,,238,iau,tmu,{},-3.166666667,137.5,Papunesia,,Iau,889,FALSE,FALSE
iban,,14,iba,iba,{},2,112,Papunesia,,Iban,890,FALSE,FALSE
ibanag,,139,ibn,ibg,{},17.5,121.6666667,Papunesia,,Ibanag,892,FALSE,FALSE
ibibio,,29,ibi,ibb,{},5.25,7.833333333,Africa,,Ibibio,891,FALSE,FALSE
icelandic,,27,ice,isl,{},65,-17,Eurasia,,Icelandic,893,FALSE,FALSE
icelandic sign language,,23,ics,icl,{},65,-18,Eurasia,,Icelandic Sign Language,894,FALSE,FALSE
idoma,,298,ido,idu,{},6.916666667,7.5,Africa,,Idoma,896,FALSE,FALSE
idu,,233,idu,clk,{},29.33333333,95.83333333,Eurasia,,Idu,897,FALSE,FALSE
iduna,,25,idn,viv,{},-9.333333333,150.25,Papunesia,,Iduna,895,FALSE,FALSE
ifiramele,,25,mxe,mxe,{},-17.75,168.25,Papunesia,,Ifira-Mele,1624,FALSE,FALSE
ifugao batad,,139,ifu,ifb,{},16.83333333,121.0833333,Papunesia,,Ifugao (Batad),900,FALSE,FALSE
ifumu,,31,ifm,ifm,{},-3.666666667,15.33333333,Africa,,Ifumu,899,FALSE,FALSE
igbo,,300,igb,ibo,{},6,7.333333333,Africa,,Igbo,902,FALSE,TRUE
igede,,298,ige,ige,{},7,8.166666667,Africa,,Igede,903,FALSE,FALSE
ignaciano,,111,ign,ign,{},-15.16666667,-65.41666667,South America,,Ignaciano,904,FALSE,FALSE
iha,,118,iha,ihp,{},-2.916666667,132.25,Papunesia,,Iha,906,FALSE,FALSE
ijo kolokuma,,231,ijo,ijc,{},4.916666667,5.666666667,Africa,,Ijo (Kolokuma),908,FALSE,FALSE
ik,,302,ik,ikx,{},3.75,34.16666667,Africa,,Ik,909,FALSE,FALSE
ika,,208,ika,arh,{},10.66666667,-73.75,South America,,Ika,910,FALSE,TRUE
ila,,31,ila,ilb,{},-15.58333333,26.5,Africa,,Ila,911,FALSE,FALSE
illinois,,13,ill,mia,{},40,-90,North America,,Illinois,912,FALSE,FALSE
ilocano,,139,ilo,ilo,{},16,121,Papunesia,,Ilocano,913,FALSE,FALSE
imonda,,61,imo,imn,{},-3.333333333,141.1666667,Papunesia,,Imonda,914,TRUE,TRUE
inanwatan,,303,ina,szp,{},-2.083333333,132.0833333,Papunesia,,Inanwatan,915,FALSE,FALSE
indonesian,,14,ind,ind,{},0,106,Papunesia,,Indonesian,916,TRUE,TRUE
indonesian jakarta,,14,inj,ind,{},-6.166666667,106.75,Papunesia,,Indonesian (Jakarta),918,FALSE,FALSE
indonesian papuan,,14,iir,pmy,{},-2.5,140.6666667,Papunesia,,Indonesian (Papuan),907,FALSE,FALSE
indopakistani sign language indian dialects,,23,ipi,ins,{},24,80,Eurasia,,Indo-Pakistani Sign Language (Indian dialects),923,FALSE,FALSE
indopakistani sign language karachi dialect,,23,ipk,pks,{},28,68,Eurasia,,Indo-Pakistani Sign Language (Karachi dialect),924,FALSE,FALSE
inga,,299,iga,inb,{},1,-77,South America,,Inga,901,FALSE,FALSE
ingessana,,301,igs,tbi,{},11.5,34,Africa,,Ingessana,905,FALSE,FALSE
ingush,,186,ing,inh,{},43.16666667,45.08333333,Eurasia,,Ingush,917,FALSE,TRUE
innamincka,,9,inn,ynd,{},-27.75,140.75,Australia,,Innamincka,919,FALSE,FALSE
international sign,,23,isl,,{},40,-170,North America,,International Sign,938,FALSE,FALSE
inuktitut quebeclabrador,,91,iql,ike,{},62,-73,North America,,Inuktitut (Quebec-Labrador),925,FALSE,FALSE
inuktitut rankin inlet,,91,inr,ikt,{},63,-92,North America,,Inuktitut (Rankin Inlet),920,FALSE,FALSE
inuktitut salluit,,91,ins,ike,{},62,-76,North America,,Inuktitut (Salluit),921,FALSE,FALSE
inupiaq,,91,inu,esi,{},67,-161,North America,,Iñupiaq,922,FALSE,FALSE
iquito,,79,iqu,iqu,{},-3.25,-74,South America,,Iquito,926,FALSE,FALSE
iranxe,,304,irx,irn,{},-13,-58,South America,,Iranxe,933,FALSE,FALSE
iraqw,,36,irq,irk,{},-4,35.5,Africa,,Iraqw,930,FALSE,TRUE
irarutu,,63,irr,irh,{},-3,133.5,Papunesia,,Irarutu,931,FALSE,FALSE
irish,,162,iri,gle,{},53,-8,Eurasia,,Irish,928,FALSE,TRUE
irish donegal,,162,ird,gle,{},55,-8,Eurasia,,Irish (Donegal),927,FALSE,FALSE
irish munster,,162,irm,gle,{},52.5,-9,Eurasia,,Irish (Munster),929,FALSE,FALSE
irish sign language,,23,irs,isg,{},53.5,-7.5,Eurasia,,Irish Sign Language,932,FALSE,FALSE
isaka,,305,isa,ksi,{},-2.833333333,141.2833333,Papunesia,,I'saka,934,FALSE,FALSE
isekiri,,306,ise,its,{},5.666666667,5.5,Africa,,Isekiri,935,FALSE,FALSE
ishkashmi,,138,ish,isk,{},37,72,Eurasia,,Ishkashmi,936,FALSE,FALSE
isirawa,,307,isi,srl,{},-1.833333333,138.5,Papunesia,,Isirawa,937,FALSE,FALSE
isnag,,139,isn,isd,{},18.25,121,Papunesia,,Isnag,939,FALSE,FALSE
isoko,,149,iso,iso,{},5.5,6.25,Africa,,Isoko,940,FALSE,FALSE
israeli sign language,,23,iss,isr,{},32,34.83333333,Eurasia,,Israeli Sign Language,941,FALSE,FALSE
italian,,85,ita,ita,{},43,12,Eurasia,,Italian,942,FALSE,FALSE
italian bologna,,85,itb,egl,{},44.5,11.33333333,Eurasia,,Italian (Bologna),943,FALSE,FALSE
italian fiorentino,,85,ifi,ita,{},43.75,11.25,Eurasia,,Italian (Fiorentino),898,FALSE,FALSE
